101357;"Grundschule ""Am Krugpark""";Brandenburg an der Havel;BRB
106823;Freie Drau�enschule, Grundschule f�r selbstbestimmtes Lernen - genehmigte Ersatzschule -;Uckermark;UM
110401;Cornelia-Funke-Grundschule Passow;Uckermark;UM
110437;Grundschule Casekow;Uckermark;UM
110449;Ehm Welk - Oberschule Schule f�r gemeinsames Lernen;Uckermark;UM
110851;Dreiklang Oberschule;Uckermark;UM
110863;"Gesamtschule mit gymnasialer Oberstufe ""Talsand""";Uckermark;UM
111867;"Grundschule ""Anna Karbe""";Uckermark;UM
112185;Oberschule Templin;Uckermark;UM
112197;Grundschule Am Egelpfuhl;Uckermark;UM
112203;Grundschule Clara Zetkin;Uckermark;UM
112227;Puschkin-Grundschule Boitzenburg;Uckermark;UM
112239;Grundschule Gerswalde;Uckermark;UM
113270;Regenbogengrundschule Br�ssow;Uckermark;UM
113311;Oberschule mit Grundschule Carl Friedrich Grabow;Uckermark;UM
113463;Aktive Naturschule Templin Gesamtschule mit gymn. Oberstufe - genehmigte Ersatzschule, anerkannt in der Sekundarstufe I -;Uckermark;UM
120108;Einstein-Gymnasium;Uckermark;UM
120273;Carl-Friedrich-Gau�-Gymnasium;Uckermark;UM
120509;Christa-und-Peter-Scherpf-Gymnasium;Uckermark;UM
120601;Gymnasium Templin;Uckermark;UM
130837;"Oberschule ""Philipp Hackert""";Uckermark;UM
130874;Aktive Naturschule Prenzlau Grund- und Oberschule Oberschule mit angegliedertem Grundschulteil -anerkannte Ersatzschule-;Uckermark;UM
180180;Freie Schule Angerm�nde Oberschule anerkannte Ersatzschule;Uckermark;UM
200189;Oberstufenzentrum Uckermark;Uckermark;UM
200578;Berufliche Schule Angerm�nde;Uckermark;UM
400373;"Schule mit dem sonderp�dagogischen F�rderschwerpunkt ""geistige Entwicklung"" Im Odertal";Uckermark;UM
400385;"Schule mit dem sonderp�dagogischen F�rderschwerpunkt ""Lernen"" Am Schlo�park Schwedt/Oder";Uckermark;UM
400762;"Lebensschule Uckermark Schule mit dem sonderp�dagogischen F�rderschwerpunkt ""geistige Entwicklung""";Uckermark;UM
400774;Schule mit dem sonderp�dagogischen F�rderschwerpunkt Lernen Max Lindow;Uckermark;UM
400890;"Schule mit dem sonderp�dagogischen F�rderschwerpunkt ""Lernen"" Willy Gabbert";Uckermark;UM
400919;Waldhofschule Integrative Grundschule -Eine Schule f�r alle-;Uckermark;UM
401481;"EJF-Schulzentrum ""Tabaluga""-Oberschule mit angegliederten F�rderklassen in der Primarstufe - anerkannte Ersatzschule";Uckermark;UM
640451;"Zweiter Bildungsweg an der Gesamtschule ""Talsand""";Uckermark;UM
103536;Adolph-Diesterweg-Grundschule;Havelland;HVL
103548;Grundschule am Lindenplatz Nauen;Havelland;HVL
103561;"Grundschule ""Am Wasserturm""";Havelland;HVL
103585;Karibu-Grundschule-Paulinenaue;Havelland;HVL
103597;"Grundschule ""Otto Lilienthal"" Wustermark";Havelland;HVL
103615;"Grundschule ""Menschenskinder"" Sch�nwalde VHG";Havelland;HVL
103627;Grundschule im Glien;Havelland;HVL
103639;K�the-Kollwitz-Grundschule;Havelland;HVL
103640;Europagrundschule Ketzin;Havelland;HVL
103664;Geschwister-Scholl-Grundschule;Havelland;HVL
103676;Erich-K�stner-Grundschule;Havelland;HVL
103688;Lessing-Grundschule Falkensee;Havelland;HVL
103690;Europaschule am Gutspark;Havelland;HVL
103706;Robinson-Grundschule Brieselang;Havelland;HVL
105170;"Grundschule ""Friedrich Ludwig Jahn""";Havelland;HVL
105181;Grundschule am Weinberg;Havelland;HVL
105193;"Grundschule ""Geschwister Scholl""";Havelland;HVL
105211;Otto-Seeger-Grundschule Rathenow West;Havelland;HVL
105223;Grundschule Am Dachsberg;Havelland;HVL
105247;Inge-Sielmann-Grundschule;Havelland;HVL
105260;Lilienthal-Grundschule;Havelland;HVL
105272;Kleine Grundschule Gro�wudicke;Havelland;HVL
105284;"Grundschule ""Friedrich de la Motte Fouqu�""";Havelland;HVL
105296;Kleine Grundschule Hohennauen;Havelland;HVL
106227;ZeeBr@-Grundschule;Havelland;HVL
106276;Leonardo da Vinci Campus Kreativit�ts- und Ganztagsgrundschule Nauen - anerkannte Ersatzschule -;Havelland;HVL
112124;"""Dr. Georg Graf von Arco Schulzentrum""";Havelland;HVL
112136;"Oberschule ""Theodor Fontane""";Havelland;HVL
112148;Oberschule Falkensee;Havelland;HVL
112150;"Gesamtschule ""Immanuel Kant"" mit gymnasialer Oberstufe";Havelland;HVL
112161;Schulzentrum Heinz Sielmann;Havelland;HVL
112173;Hans-Klakow-Gesamtschule;Havelland;HVL
112823;Kooperationsschule Friesack mit Primarstufe;Havelland;HVL
112859;"Gesamtschule ""Bruno H. B�rgel"" - Sportprofilierte Ganztagsschule mit gymnasialer Oberstufe - UNESCO-Projektschule -";Havelland;HVL
112860;Oberschule Premnitz;Havelland;HVL
120583;Goethe-Gymnasium Nauen;Havelland;HVL
120595;Lise-Meitner-Gymnasium;Havelland;HVL
120777;Friedrich-Ludwig-Jahn-Gymnasium;Havelland;HVL
121060;Leonardo da Vinci Campus Internationales Ganztagsgymnasium;Havelland;HVL
121125;Marie-Curie-Gymnasium;Havelland;HVL
121289;Vicco-von-B�low-Gymnasium;Havelland;HVL
130722;"Oberschule ""Johann Heinrich August Duncker""";Havelland;HVL
180117;Sport- und Kreativit�tsgesamtschule auf dem LDVC - anerkannte Ganztagsersatzschule -;Havelland;HVL
200220;Oberstufenzentrum Havelland;Havelland;HVL
330127;"AWO Berufliche Schule f�r Sozialwesen ""Sophie Scholl"" anerkannte Ersatzschule";Havelland;HVL
400865;Havellandschule - Schule mit dem sonderp�dagogischen F�rderschwerpunkt geistige Entwicklung;Havelland;HVL
400877;"Schule ""Am Akazienhof"" Falkensee - Schule mit dem sonderp�dagogischen F�rderschwerpunkt Lernen";Havelland;HVL
400889;Regenbogenschule - Schule mit dem sonderp�dagogischen F�rderschwerpunkt Lernen;Havelland;HVL
401225;Schule Spektrum - Schule mit dem sonderp�dagogischen F�rderschwerpunkt geistige Entwicklung;Havelland;HVL
401249;Pestalozzi-Schule Schule mit dem sonderp�dagogischen F�rderschwerpunkt Lernen;Havelland;HVL
640414;ZBW an Volkshochschule Havelland;Havelland;HVL
102921;Havelland-Grundschule Zehdenick;Oberhavel;OHV
102933;Linden-Grundschule Zehdenick;Oberhavel;OHV
102945;"Mildenberger Grundschule ""Am Ziegeleipark""";Oberhavel;OHV
102982;Drei-Seen-Grundschule;Oberhavel;OHV
102994;"Grundschule ""An der M�hle"" Bredereiche";Oberhavel;OHV
104796;"Grundschule ""Theodor Fontane"" Hennigsdorf";Oberhavel;OHV
104802;Grundschule Beetz;Oberhavel;OHV
104814;Grundschule B�tzow;Oberhavel;OHV
104826;Neddermeyer-Grundschule Schmachtenhagen;Oberhavel;OHV
104838;Europaschule am Flie� Schildow;Oberhavel;OHV
104851;Comenius-Grundschule Oranienburg;Oberhavel;OHV
104863;"Grundschule ""J.H.Pestalozzi"" Leegebruch";Oberhavel;OHV
104875;Goethe-Grundschule Kremmen;Oberhavel;OHV
104887;Waldgrundschule Hohen Neuendorf;Oberhavel;OHV
104899;Grundschule NORD Hennigsdorf;Oberhavel;OHV
104905;Grundschule Borgsdorf;Oberhavel;OHV
104917;Integrativ-kooperative Pestalozzi- Grundschule Birkenwerder;Oberhavel;OHV
104929;Ahorn Grundschule Bergfelde;Oberhavel;OHV
104930;Grundschule Friedrichsthal;Oberhavel;OHV
104954;Grundschule Glienicke/Nb. Glienicke Kreis Oberhavel;Oberhavel;OHV
104966;Biber-Grundschule Nieder Neuendorf;Oberhavel;OHV
104978;"Grundschule ""Friedrich Wolf"" Lehnitz";Oberhavel;OHV
104980;"Grundschule ""Am Weinberg"" Liebenwalde";Oberhavel;OHV
104991;K�the-Kollwitz-Grundschule M�hlenbeck;Oberhavel;OHV
105004;Grundschule Sachsenhausen;Oberhavel;OHV
105016;Waldschule Oranienburg Grundschule;Oberhavel;OHV
105028;Havelschule Oranienburg;Oberhavel;OHV
105030;Nashorn-Grundschule Vehlefanz;Oberhavel;OHV
105041;Linden-Grundschule Velten;Oberhavel;OHV
105053;L�wenzahn-Grundschule Velten;Oberhavel;OHV
105739;Grundschule Germendorf;Oberhavel;OHV
106057;Mosaik-Grundschule Oranienburg anerkannte Ersatzschule;Oberhavel;OHV
106264;Kinderschule Oberhavel Grundschule anerkannte Ersatzschule;Oberhavel;OHV
106422;Grundschule Niederheide;Oberhavel;OHV
106483;Mosaik-Grundschule Oberhavel anerkannte Ersatzschule;Oberhavel;OHV
106768;Sonnengrundschule an den Havelauen;Oberhavel;OHV
106896;Sonnengrundschule Oranienburg;Oberhavel;OHV
111764;Schulzentrum Libertasschule L�wenberg Oberschule mit Grundschule;Oberhavel;OHV
111788;Werner-von-Siemens-Schule Gransee;Oberhavel;OHV
111790;Stadtschule Gransee;Oberhavel;OHV
111818;Exin-Oberschule Zehdenick;Oberhavel;OHV
111831;Theodor-Fontane-Schule Menz;Oberhavel;OHV
112707;Goethe-Oberschule Kremmen;Oberhavel;OHV
112744;K�the-Kollwitz-Gesamtschule M�hlenbeck;Oberhavel;OHV
112756;Jean-Clermont-Oberschule Sachsenhausen;Oberhavel;OHV
112768;Torhorst-Gesamtschule mit gymnasialer Oberstufe;Oberhavel;OHV
112793;"Oberschule ""Albert Schweitzer"" Hennigsdorf";Oberhavel;OHV
120492;Strittmatter-Gymnasium Gransee;Oberhavel;OHV
120730;"Gymnasium ""Friedlieb Ferdinand Runge""";Oberhavel;OHV
120741;Marie-Curie-Gymnasium Hohen Neuendorf;Oberhavel;OHV
120753;"Gymnasium ""Alexander S. Puschkin"" Hennigsdorf";Oberhavel;OHV
120972;Hedwig-Bollhagen-Gymnasium Velten;Oberhavel;OHV
121046;Louise-Henriette-Gymnasium Oranienburg;Oberhavel;OHV
121230;Neues Gymnasium Glienicke anerkannte Ersatzschule;Oberhavel;OHV
121253;Mosaik-Gymnasium Oberhavel - anerkannte Ersatzschule in freier Tr�gerschaft der Jugend- und Sozialwerk gGmbH Oranienburg Kreis Oberhavel;Oberhavel;OHV
130680;Barbara-Z�rner-Oberschule;Oberhavel;OHV
130692;Dr. Hugo Rosenthal Oberschule;Oberhavel;OHV
130801;"Oberschule ""Adolph Diesterweg"" Hennigsdorf";Oberhavel;OHV
130886;"Oberschule ""An der Polz"" der Balance gGmbH";Oberhavel;OHV
180191;Adventschule Oberhavel Oberschule mit Grundschulteil anerkannte Ersatzschule;Oberhavel;OHV
180268;Mosaik-Oberschule Oberhavel - anerkannte Ersatzschule in freier Tr�gerschaft der Jugend- und Sozialwerk gGmbH Oranienburg Kreis Oberhavel;Oberhavel;OHV
180312;Frieda-Gl�cksmann-Oberschule;Oberhavel;OHV
190147;Freie Naturschule im F�rstenberger Seenland;Oberhavel;OHV
200244;Georg-Mendheim-Oberstufenzentrum Oberhavel;Oberhavel;OHV
200347;Eduard-Maurer-Oberstufenzentrum;Oberhavel;OHV
200542;Berufliche Schule f�r gastronomische Berufe;Oberhavel;OHV
200906;Neues Berufliches Gymnasium Glienicke mit den Schwerpunkten Wirtschaft und Technik - anerkannte Ersatzschule -;Oberhavel;OHV
330279;Fachschule f�r Sozialwesen - anerkannte Ersatzschule in freier Tr�gerschaft der Jugend- und Sozialwerk gemeinn�tzige GmbH Oranienburg Kreis Oberhavel;Oberhavel;OHV
400737;"Kranichschule Zehdenick Schule mit dem sonderp�dagogischen F�rderschwerpunkt ""geistige Entwicklung""";Oberhavel;OHV
401110;"Schule St. Johannesberg Schule mit dem sonderp�dagogischen F�rderschwerpunkt ""geistige Entwicklung""";Oberhavel;OHV
401146;Linden-Schule Schule mit dem sonderp�dagogischen F�rderschwerpunkt Lernen;Oberhavel;OHV
401160;Regine-Hildebrandt-Gesamtschule;Oberhavel;OHV
401183;"Regenbogenschule Hennigsdorf Schule mit dem sonderp�dagogischen F�rderschwerpunkt ""geistige Entwicklung""";Oberhavel;OHV
401201;Margeriten-Schule Borgsdorf;Oberhavel;OHV
640426;ZBW am Georg-Mendheim-OSZ Oberhavel;Oberhavel;OHV
100304;"Grundschule ""Karl Liebknecht"" Neuruppin";Ostprignitz-Ruppin;OPR
100316;"Grundschule ""Wilhelm Gentz"" Naturparkschule";Ostprignitz-Ruppin;OPR
100330;Grundschule am Burgwall;Ostprignitz-Ruppin;OPR
100365;Johann-Heinrich-Bolte-Grundschule Fehrbellin;Ostprignitz-Ruppin;OPR
100390;Grundschule Gildenhall;Ostprignitz-Ruppin;OPR
101606;Diesterweg-Grundschule Wittstock;Ostprignitz-Ruppin;OPR
101618;Waldring-Grundschule Wittstock;Ostprignitz-Ruppin;OPR
102740;Grundschule Blumenthal;Ostprignitz-Ruppin;OPR
102817;Goethe-Grundschule Kyritz;Ostprignitz-Ruppin;OPR
102891;Astrid- Lindgren- Grundschule Wusterhausen;Ostprignitz-Ruppin;OPR
106021;Nachbarschaftsschule Freie Grundschule Roddahn des Vereins Tausendweg e.V.;Ostprignitz-Ruppin;OPR
106173;Montessori-Grundschule Neuruppin in freier Tr�gerschaft der IBiS Bildungsst�tten GmbH staatlich anerkannte Ersatzschule;Ostprignitz-Ruppin;OPR
106331;Evangelische Schule Neuruppin Grundschule anerkannte Ersatzschule;Ostprignitz-Ruppin;OPR
106987;Naturschule Temnitztal -Grundschule als genehmigte Ersatzschule in freier Tr�gerschaft-;Ostprignitz-Ruppin;OPR
107037;Grundschule am Wall - genehmigte Ersatzschule -;Ostprignitz-Ruppin;OPR
110176;Grundschule am M�hlenweg;Ostprignitz-Ruppin;OPR
110190;Grundschule Flecken Zechlin;Ostprignitz-Ruppin;OPR
110206;Drei-Seen-Schule Grundschule Lindow (Mark);Ostprignitz-Ruppin;OPR
110218;"Grundschule ""Am Weinberg"" Alt Ruppin";Ostprignitz-Ruppin;OPR
110220;Grundschule Wustrau;Ostprignitz-Ruppin;OPR
110255;Rosa-Luxemburg-Grundschule Neuruppin;Ostprignitz-Ruppin;OPR
110280;"Oberschule ""Schule am Rhin"" Fehrbellin";Ostprignitz-Ruppin;OPR
110292;FontaneSchule Neuruppin;Ostprignitz-Ruppin;OPR
110905;Nadelbach-Grundschule;Ostprignitz-Ruppin;OPR
110917;Dr.-Wilhelm-Polthier-Oberschule Wittstock;Ostprignitz-Ruppin;OPR
111703;L�wenzahn Grundschule;Ostprignitz-Ruppin;OPR
111739;Prinz-von-Homburg-Schule Gesamtschule mit Grundschulteil und gymnasialer Oberstufe;Ostprignitz-Ruppin;OPR
112835;"Grund- und Oberschule Schulzentrum ""Bildungscampus-Rheinsberg""";Ostprignitz-Ruppin;OPR
120078;Karl-Friedrich-Schinkel-Gymnasium Neuruppin;Ostprignitz-Ruppin;OPR
120303;St�dtisches Gymnasium Wittstock/Dosse;Ostprignitz-Ruppin;OPR
120480;Gymnasium Friedrich Ludwig Jahn Kyritz;Ostprignitz-Ruppin;OPR
121009;Evangelische Schule Neuruppin Gymnasium anerkannte Ersatzschule;Ostprignitz-Ruppin;OPR
130485;Carl-Diercke-Schule Oberschule Kyritz;Ostprignitz-Ruppin;OPR
130862;"Oberschule�""Alexander Puschkin"" Neuruppin";Ostprignitz-Ruppin;OPR
130898;Nachbarschaftsschule Freie Schule;Ostprignitz-Ruppin;OPR
180063;Gemeinschaftsschule im Kloster Stift zum Heiligengrabe Oberschule m. angegliederten Grundschulteil, anerkannte Ersatzschule f�r die Oberschule;Ostprignitz-Ruppin;OPR
180208;Evangelische Schule Neuruppin Oberschule anerkannte Ersatzschule;Ostprignitz-Ruppin;OPR
180270;Montessori-Oberschule Neuruppin - genehmigte Ersatzschule, anerkannt in der Sekundarstufe I;Ostprignitz-Ruppin;OPR
200049;Oberstufenzentrum Ostprignitz-Ruppin;Ostprignitz-Ruppin;OPR
200633;Berufliche Schulen Neuruppin der ASG - Anerkannten Schulgesellschaft mbH anerkannte Ersatzschule;Ostprignitz-Ruppin;OPR
200670;Berufliche Schule f�r Sport und Soziales Lindow der ESAB gGmbH, BFS anerk. Berufsabschluss Sportassistent FS Sozialw.-FR Sozialp�d. anerkannt;Ostprignitz-Ruppin;OPR
400087;"Johann-Heinrich-Pestalozzi-Schule Neuruppin Schule mit dem sonderp�dagogischen F�rderschwerpunkt ""Lernen""";Ostprignitz-Ruppin;OPR
400105;"""Schule am Kastaniensteg"" Neuruppin Schule mit dem sonderp�dagogischen F�rderschwerpunkt ""geistige Entwicklung""";Ostprignitz-Ruppin;OPR
400403;"Erich K�stner Schule Schule mit dem sonderp�dagogischen F�rderschwerpunkt ""Lernen"" Wittstock";Ostprignitz-Ruppin;OPR
400415;"Mosaik-Schule Schule mit dem sonderp�dagogischen F�rderschwerpunkt ""geistige Entwicklung"" Wittstock";Ostprignitz-Ruppin;OPR
400713;Linden-Schule Schule mit dem sonderp�dagogischen F�rderschwerpunkt Lernen;Ostprignitz-Ruppin;OPR
640300;ZBW am Gymnasium Friedrich Ludwig Jahn Kyritz;Ostprignitz-Ruppin;OPR
102763;Friedrich-Ludwig-Jahn-Schule Pritzwalk;Prignitz;PR
102775;Herbert-Quandt-Grundschule Pritzwalk;Prignitz;PR
102799;Grundschule Demerthin;Prignitz;PR
103974;Grundschule Karst�dt;Prignitz;PR
104000;Grundschule Elblandgrundschule Wittenberge;Prignitz;PR
104024;Rolandschule-Grundschule Perleberg;Prignitz;PR
104036;"Grundschule ""Geschwister Scholl"" Perleberg";Prignitz;PR
104061;"Grundschule ""Thomas M�ntzer"" Kleinow";Prignitz;PR
105077;Grundschule Breese;Prignitz;PR
105089;Grundschule Berge;Prignitz;PR
105831;Friedrich-Ludwig-Jahn-Grundschule Lanz;Prignitz;PR
105843;"Grundschule ""Gijsels van Lier"" Lenzen";Prignitz;PR
106161;"IBiS-Grundschule ""Maria Montessori"" Wittenberge anerkannte Ersatzschule";Prignitz;PR
106203;Landweg- Freie Schule Baek Grundschule;Prignitz;PR
106884;"Montessori-Grundschule ""Maria Sibylla Merian"" - genehmigte Ersatzschule -";Prignitz;PR
106914;Evangelische Grundschule Pritzwalk - genehmigte Ersatzschule -;Prignitz;PR
111673;"Grundschule ""Juri Gagarin"" Gro� Pankow";Prignitz;PR
111685;Grundschule Putlitz;Prignitz;PR
111697;"Grundschule ""Geschwister Scholl"" Meyenburg";Prignitz;PR
113293;"Grundschule ""Friedrich Ludwig Jahn"" mit offenem Ganztagsangebot";Prignitz;PR
113300;Oberschule mit Grundschule Gl�wen;Prignitz;PR
120479;Johann-Wolfgang-von-Goethe-Gymnasium;Prignitz;PR
120728;Gottfried-Arnold-Gymnasium Perleberg;Prignitz;PR
130461;Freiherr-von-Rochow-Schule - Oberschule -;Prignitz;PR
180282;"IBiS-Oberschule ""Maria Montessori"" Wittenberge - genehmigte Ersatzschule - anerkannt in der Sekundarstufe I";Prignitz;PR
200232;Oberstufenzentrum des Landkreises Prignitz;Prignitz;PR
200840;Berufliche Schule der Bildungsgesellschaft mbH Pritzwalk - Ersatzschule m. anerk. u. geneh. Bildungsg�ngen der Berufsschule, anerkannte FS Sozialwesen FR Sozialp�dagogik;Prignitz;PR
400695;"Schule mit dem sonderp�dagogischen F�rderschwerpunkt ""Lernen"" Pritzwalk";Prignitz;PR
400701;"F�rderschule im Jugenddorf Prignitz Schule mit dem sonderp�dagogischen F�rderschwerpunkt ""geistige Entwicklung""";Prignitz;PR
400956;"Schule an der Stepenitz Schule mit dem sonderp�dagogischen F�rderschwerpunkt ""Lernen""";Prignitz;PR
400968;"Schule mit dem sonderp�dagogischen F�rderschwerpunkt ""Lernen"" Wittenberge";Prignitz;PR
400970;"Albert-Schweitzer-Schule Wittenberge Schule mit dem sonderp�dagogischen F�rderschwerpunkt ""geistige Entwicklung""";Prignitz;PR
640359;ZBW am OSZ des Landkreises Prignitz;Prignitz;PR
800120;Marie-Curie-Gymnasium Wittenberge;Prignitz;PR
800132;Oberschule Wittenberge;Prignitz;PR
800200;Elbtalgrundschule;Prignitz;PR
800211;Friedrich-Gedike-Oberschule Perleberg;Prignitz;PR
1234;Testschule;Prignitz;PR
12345;Testschule-Bezahllizenzen;Xitaso-Landkreis;XP
